s,c,id
http://www.wikidata.org/entity/Q37136268,7,Q37136268
http://www.wikidata.org/entity/Q37146376,10,Q37146376
http://www.wikidata.org/entity/Q37152856,7,Q37152856
http://www.wikidata.org/entity/Q37178026,8,Q37178026
http://www.wikidata.org/entity/Q37472001,8,Q37472001
http://www.wikidata.org/entity/Q37622498,6,Q37622498
http://www.wikidata.org/entity/Q37771832,6,Q37771832
http://www.wikidata.org/entity/Q37772375,6,Q37772375
http://www.wikidata.org/entity/Q37784323,12,Q37784323
http://www.wikidata.org/entity/Q37800986,27,Q37800986
http://www.wikidata.org/entity/Q37802473,8,Q37802473
http://www.wikidata.org/entity/Q37822620,8,Q37822620
http://www.wikidata.org/entity/Q37882474,8,Q37882474
http://www.wikidata.org/entity/Q37895263,122,Q37895263
http://www.wikidata.org/entity/Q37896512,28,Q37896512
http://www.wikidata.org/entity/Q37898150,50,Q37898150
http://www.wikidata.org/entity/Q37899979,201,Q37899979
http://www.wikidata.org/entity/Q37906330,26,Q37906330
http://www.wikidata.org/entity/Q37908868,38,Q37908868
http://www.wikidata.org/entity/Q37930839,46,Q37930839
http://www.wikidata.org/entity/Q37933789,19,Q37933789
http://www.wikidata.org/entity/Q37940980,17,Q37940980
http://www.wikidata.org/entity/Q37944886,27,Q37944886
http://www.wikidata.org/entity/Q37947353,14,Q37947353
http://www.wikidata.org/entity/Q37947493,40,Q37947493
http://www.wikidata.org/entity/Q37947505,14,Q37947505
http://www.wikidata.org/entity/Q37952119,40,Q37952119
http://www.wikidata.org/entity/Q37953779,65,Q37953779
http://www.wikidata.org/entity/Q37956832,42,Q37956832
http://www.wikidata.org/entity/Q37957071,100,Q37957071
http://www.wikidata.org/entity/Q37957343,14,Q37957343
http://www.wikidata.org/entity/Q37974534,16,Q37974534
http://www.wikidata.org/entity/Q37985280,6,Q37985280
http://www.wikidata.org/entity/Q37987530,37,Q37987530
http://www.wikidata.org/entity/Q37987648,70,Q37987648
http://www.wikidata.org/entity/Q37988214,46,Q37988214
http://www.wikidata.org/entity/Q37988355,53,Q37988355
http://www.wikidata.org/entity/Q37988610,13,Q37988610
http://www.wikidata.org/entity/Q37989229,152,Q37989229
http://www.wikidata.org/entity/Q37992192,23,Q37992192
http://www.wikidata.org/entity/Q37993700,6,Q37993700
http://www.wikidata.org/entity/Q37993793,46,Q37993793
http://www.wikidata.org/entity/Q37993903,18,Q37993903
http://www.wikidata.org/entity/Q37994041,24,Q37994041
http://www.wikidata.org/entity/Q37994167,48,Q37994167
http://www.wikidata.org/entity/Q37994313,25,Q37994313
http://www.wikidata.org/entity/Q37994596,47,Q37994596
http://www.wikidata.org/entity/Q37994673,24,Q37994673
http://www.wikidata.org/entity/Q37995709,164,Q37995709
http://www.wikidata.org/entity/Q37996118,141,Q37996118
http://www.wikidata.org/entity/Q37997011,23,Q37997011
http://www.wikidata.org/entity/Q37997648,32,Q37997648
http://www.wikidata.org/entity/Q37998360,85,Q37998360
http://www.wikidata.org/entity/Q37998944,83,Q37998944
http://www.wikidata.org/entity/Q37999612,27,Q37999612
http://www.wikidata.org/entity/Q37999727,59,Q37999727
http://www.wikidata.org/entity/Q37999851,43,Q37999851
http://www.wikidata.org/entity/Q37999985,11,Q37999985
http://www.wikidata.org/entity/Q38000083,50,Q38000083
http://www.wikidata.org/entity/Q38000321,29,Q38000321
http://www.wikidata.org/entity/Q38000513,31,Q38000513
http://www.wikidata.org/entity/Q38001301,59,Q38001301
http://www.wikidata.org/entity/Q38001307,41,Q38001307
http://www.wikidata.org/entity/Q38001316,71,Q38001316
http://www.wikidata.org/entity/Q38001326,16,Q38001326
http://www.wikidata.org/entity/Q38001335,32,Q38001335
http://www.wikidata.org/entity/Q38001342,55,Q38001342
http://www.wikidata.org/entity/Q38001354,48,Q38001354
http://www.wikidata.org/entity/Q38001364,12,Q38001364
http://www.wikidata.org/entity/Q38033430,818,Q38033430
http://www.wikidata.org/entity/Q38035132,9,Q38035132
http://www.wikidata.org/entity/Q38048707,398,Q38048707
http://www.wikidata.org/entity/Q38048753,74,Q38048753
http://www.wikidata.org/entity/Q38048771,25,Q38048771
http://www.wikidata.org/entity/Q38051384,9,Q38051384
http://www.wikidata.org/entity/Q38058796,85,Q38058796
http://www.wikidata.org/entity/Q38084761,128,Q38084761
http://www.wikidata.org/entity/Q38086790,42,Q38086790
http://www.wikidata.org/entity/Q38113954,23,Q38113954
http://www.wikidata.org/entity/Q38126804,37,Q38126804
http://www.wikidata.org/entity/Q38126860,6,Q38126860
http://www.wikidata.org/entity/Q38127069,12,Q38127069
http://www.wikidata.org/entity/Q38131570,10,Q38131570
http://www.wikidata.org/entity/Q38133278,9,Q38133278
http://www.wikidata.org/entity/Q38134453,6,Q38134453
http://www.wikidata.org/entity/Q38135453,6,Q38135453
http://www.wikidata.org/entity/Q38216979,13,Q38216979
http://www.wikidata.org/entity/Q38239255,562,Q38239255
http://www.wikidata.org/entity/Q38258039,6,Q38258039
http://www.wikidata.org/entity/Q38281623,7,Q38281623
http://www.wikidata.org/entity/Q38395546,156,Q38395546
http://www.wikidata.org/entity/Q38411643,185,Q38411643
http://www.wikidata.org/entity/Q38593919,8,Q38593919
http://www.wikidata.org/entity/Q38647918,2931,Q38647918
http://www.wikidata.org/entity/Q38653134,182,Q38653134
http://www.wikidata.org/entity/Q38738374,101,Q38738374
http://www.wikidata.org/entity/Q38990146,8,Q38990146
http://www.wikidata.org/entity/Q38997810,2375,Q38997810
http://www.wikidata.org/entity/Q39008034,7,Q39008034
http://www.wikidata.org/entity/Q39015397,149,Q39015397
http://www.wikidata.org/entity/Q39032834,51,Q39032834
http://www.wikidata.org/entity/Q39050366,68,Q39050366
http://www.wikidata.org/entity/Q39357844,95,Q39357844
http://www.wikidata.org/entity/Q39364723,156,Q39364723
http://www.wikidata.org/entity/Q39486269,139,Q39486269
http://www.wikidata.org/entity/Q39532039,19,Q39532039
http://www.wikidata.org/entity/Q39658032,6,Q39658032
http://www.wikidata.org/entity/Q39690758,20,Q39690758
http://www.wikidata.org/entity/Q39770536,12,Q39770536
http://www.wikidata.org/entity/Q39811647,1166,Q39811647
http://www.wikidata.org/entity/Q39835986,42,Q39835986
http://www.wikidata.org/entity/Q39875001,10,Q39875001
http://www.wikidata.org/entity/Q39881836,20,Q39881836
http://www.wikidata.org/entity/Q39917125,9,Q39917125
http://www.wikidata.org/entity/Q39919471,37,Q39919471
http://www.wikidata.org/entity/Q39947311,28,Q39947311
http://www.wikidata.org/entity/Q39998995,16,Q39998995
http://www.wikidata.org/entity/Q40006041,378,Q40006041
http://www.wikidata.org/entity/Q40008090,43,Q40008090
http://www.wikidata.org/entity/Q40010370,26,Q40010370
http://www.wikidata.org/entity/Q40034430,10,Q40034430
http://www.wikidata.org/entity/Q40097962,140,Q40097962
http://www.wikidata.org/entity/Q40120937,48,Q40120937
http://www.wikidata.org/entity/Q40207802,26,Q40207802
http://www.wikidata.org/entity/Q40249579,30,Q40249579
http://www.wikidata.org/entity/Q40256562,9,Q40256562
http://www.wikidata.org/entity/Q40287245,9,Q40287245
http://www.wikidata.org/entity/Q40347546,159,Q40347546
http://www.wikidata.org/entity/Q40434727,603,Q40434727
http://www.wikidata.org/entity/Q40444998,22,Q40444998
http://www.wikidata.org/entity/Q40482169,26,Q40482169
http://www.wikidata.org/entity/Q40504484,8,Q40504484
http://www.wikidata.org/entity/Q40531603,37,Q40531603
http://www.wikidata.org/entity/Q40588755,36,Q40588755
http://www.wikidata.org/entity/Q40640545,13,Q40640545
http://www.wikidata.org/entity/Q40651705,13,Q40651705
http://www.wikidata.org/entity/Q40659951,29,Q40659951
http://www.wikidata.org/entity/Q40700262,6,Q40700262
http://www.wikidata.org/entity/Q40992016,7,Q40992016
http://www.wikidata.org/entity/Q41014950,57,Q41014950
http://www.wikidata.org/entity/Q41062250,11,Q41062250
http://www.wikidata.org/entity/Q41063132,10,Q41063132
http://www.wikidata.org/entity/Q41067667,270,Q41067667
http://www.wikidata.org/entity/Q41068772,48,Q41068772
http://www.wikidata.org/entity/Q41108733,40,Q41108733
http://www.wikidata.org/entity/Q41274869,18,Q41274869
http://www.wikidata.org/entity/Q41332378,9,Q41332378
http://www.wikidata.org/entity/Q41362222,34,Q41362222
http://www.wikidata.org/entity/Q41401699,10,Q41401699
http://www.wikidata.org/entity/Q41408440,7,Q41408440
http://www.wikidata.org/entity/Q41408494,17,Q41408494
http://www.wikidata.org/entity/Q41439394,23,Q41439394
http://www.wikidata.org/entity/Q41470582,6,Q41470582
http://www.wikidata.org/entity/Q41501164,40,Q41501164
http://www.wikidata.org/entity/Q41505469,277,Q41505469
http://www.wikidata.org/entity/Q41582469,19,Q41582469
http://www.wikidata.org/entity/Q41583306,11,Q41583306
http://www.wikidata.org/entity/Q41597628,32,Q41597628
http://www.wikidata.org/entity/Q41600015,58,Q41600015
http://www.wikidata.org/entity/Q41657848,7,Q41657848
http://www.wikidata.org/entity/Q41662005,23,Q41662005
http://www.wikidata.org/entity/Q41668850,25,Q41668850
http://www.wikidata.org/entity/Q41670738,277,Q41670738
http://www.wikidata.org/entity/Q41688226,7,Q41688226
http://www.wikidata.org/entity/Q41689629,24,Q41689629
http://www.wikidata.org/entity/Q41693989,6,Q41693989
http://www.wikidata.org/entity/Q41708957,10,Q41708957
http://www.wikidata.org/entity/Q41713761,232,Q41713761
http://www.wikidata.org/entity/Q41720204,72,Q41720204
http://www.wikidata.org/entity/Q41734983,35,Q41734983
http://www.wikidata.org/entity/Q41757766,39,Q41757766
http://www.wikidata.org/entity/Q41760643,247,Q41760643
http://www.wikidata.org/entity/Q41760808,9,Q41760808
http://www.wikidata.org/entity/Q41762037,26,Q41762037
http://www.wikidata.org/entity/Q41762994,114,Q41762994
http://www.wikidata.org/entity/Q41763771,31,Q41763771
http://www.wikidata.org/entity/Q41768046,64,Q41768046
http://www.wikidata.org/entity/Q41768265,52,Q41768265
http://www.wikidata.org/entity/Q41768382,141,Q41768382
http://www.wikidata.org/entity/Q41768503,153,Q41768503
http://www.wikidata.org/entity/Q41770487,50,Q41770487
http://www.wikidata.org/entity/Q41771179,39,Q41771179
http://www.wikidata.org/entity/Q41771323,59,Q41771323
http://www.wikidata.org/entity/Q41778911,17,Q41778911
http://www.wikidata.org/entity/Q41779870,14,Q41779870
http://www.wikidata.org/entity/Q41786270,45,Q41786270
http://www.wikidata.org/entity/Q41791782,9,Q41791782
http://www.wikidata.org/entity/Q41791933,6,Q41791933
http://www.wikidata.org/entity/Q41793761,11,Q41793761
http://www.wikidata.org/entity/Q41793775,8,Q41793775
http://www.wikidata.org/entity/Q41795159,30,Q41795159
http://www.wikidata.org/entity/Q41795373,16,Q41795373
http://www.wikidata.org/entity/Q41795423,37,Q41795423
http://www.wikidata.org/entity/Q41798601,105,Q41798601
http://www.wikidata.org/entity/Q41798684,90,Q41798684
http://www.wikidata.org/entity/Q41798953,48,Q41798953
http://www.wikidata.org/entity/Q41798961,23,Q41798961
http://www.wikidata.org/entity/Q41799001,28,Q41799001
http://www.wikidata.org/entity/Q41799026,58,Q41799026
http://www.wikidata.org/entity/Q41799032,62,Q41799032
http://www.wikidata.org/entity/Q41799082,53,Q41799082
http://www.wikidata.org/entity/Q41799095,67,Q41799095
http://www.wikidata.org/entity/Q41799099,34,Q41799099
http://www.wikidata.org/entity/Q41799110,35,Q41799110
http://www.wikidata.org/entity/Q41799425,115,Q41799425
http://www.wikidata.org/entity/Q41799439,31,Q41799439
http://www.wikidata.org/entity/Q41804262,6,Q41804262
http://www.wikidata.org/entity/Q41805557,8,Q41805557
http://www.wikidata.org/entity/Q41805936,51,Q41805936
http://www.wikidata.org/entity/Q41806065,23,Q41806065
http://www.wikidata.org/entity/Q41806174,22,Q41806174
http://www.wikidata.org/entity/Q41806239,46,Q41806239
http://www.wikidata.org/entity/Q41806250,9,Q41806250
http://www.wikidata.org/entity/Q41806415,27,Q41806415
http://www.wikidata.org/entity/Q41806648,22,Q41806648
http://www.wikidata.org/entity/Q41806741,48,Q41806741
http://www.wikidata.org/entity/Q41812037,22,Q41812037
http://www.wikidata.org/entity/Q41812118,23,Q41812118
http://www.wikidata.org/entity/Q41812237,6,Q41812237
http://www.wikidata.org/entity/Q41812345,22,Q41812345
http://www.wikidata.org/entity/Q41812406,27,Q41812406
http://www.wikidata.org/entity/Q41812751,12,Q41812751
http://www.wikidata.org/entity/Q41813392,24,Q41813392
http://www.wikidata.org/entity/Q41814899,26,Q41814899
http://www.wikidata.org/entity/Q41818119,15,Q41818119
http://www.wikidata.org/entity/Q41863069,68,Q41863069
http://www.wikidata.org/entity/Q41873810,81,Q41873810
http://www.wikidata.org/entity/Q41883552,16,Q41883552
http://www.wikidata.org/entity/Q41885931,96,Q41885931
http://www.wikidata.org/entity/Q41952404,11,Q41952404
http://www.wikidata.org/entity/Q41964409,10,Q41964409
http://www.wikidata.org/entity/Q41971160,14,Q41971160
http://www.wikidata.org/entity/Q41971267,31,Q41971267
http://www.wikidata.org/entity/Q41982239,39,Q41982239
http://www.wikidata.org/entity/Q42011297,101,Q42011297
http://www.wikidata.org/entity/Q42012485,11,Q42012485
http://www.wikidata.org/entity/Q42014143,108,Q42014143
http://www.wikidata.org/entity/Q42034610,73,Q42034610
http://www.wikidata.org/entity/Q42045197,23,Q42045197
http://www.wikidata.org/entity/Q42046473,41,Q42046473
http://www.wikidata.org/entity/Q42055295,55,Q42055295
http://www.wikidata.org/entity/Q42056878,17,Q42056878
http://www.wikidata.org/entity/Q42058516,34,Q42058516
http://www.wikidata.org/entity/Q42058680,7,Q42058680
http://www.wikidata.org/entity/Q42058748,22,Q42058748
http://www.wikidata.org/entity/Q42058997,20,Q42058997
http://www.wikidata.org/entity/Q42092139,29,Q42092139
http://www.wikidata.org/entity/Q42104541,9,Q42104541
http://www.wikidata.org/entity/Q42170979,10,Q42170979
http://www.wikidata.org/entity/Q42195763,20,Q42195763
http://www.wikidata.org/entity/Q42211429,1664,Q42211429
http://www.wikidata.org/entity/Q42245028,151,Q42245028
http://www.wikidata.org/entity/Q42255152,7,Q42255152
http://www.wikidata.org/entity/Q42264828,13,Q42264828
http://www.wikidata.org/entity/Q42294144,18,Q42294144
http://www.wikidata.org/entity/Q42295484,12,Q42295484
http://www.wikidata.org/entity/Q42298422,26,Q42298422
http://www.wikidata.org/entity/Q42303753,88,Q42303753
http://www.wikidata.org/entity/Q42310380,235,Q42310380
http://www.wikidata.org/entity/Q42314054,10,Q42314054
http://www.wikidata.org/entity/Q42317324,9,Q42317324
http://www.wikidata.org/entity/Q42336866,21,Q42336866
http://www.wikidata.org/entity/Q42360247,9,Q42360247
http://www.wikidata.org/entity/Q42396390,153,Q42396390
http://www.wikidata.org/entity/Q42396623,11,Q42396623
http://www.wikidata.org/entity/Q42406391,15,Q42406391
http://www.wikidata.org/entity/Q42412840,606,Q42412840
http://www.wikidata.org/entity/Q42414514,26,Q42414514
http://www.wikidata.org/entity/Q42415497,12,Q42415497
http://www.wikidata.org/entity/Q42421242,169,Q42421242
http://www.wikidata.org/entity/Q42428014,14,Q42428014
http://www.wikidata.org/entity/Q42428050,6,Q42428050
http://www.wikidata.org/entity/Q42428442,9,Q42428442
http://www.wikidata.org/entity/Q42428590,13,Q42428590
http://www.wikidata.org/entity/Q42503423,7,Q42503423
http://www.wikidata.org/entity/Q42555207,18,Q42555207
http://www.wikidata.org/entity/Q42556547,6,Q42556547
http://www.wikidata.org/entity/Q42577368,17,Q42577368
http://www.wikidata.org/entity/Q42591857,94,Q42591857
http://www.wikidata.org/entity/Q42593818,21,Q42593818
http://www.wikidata.org/entity/Q42606026,15,Q42606026
http://www.wikidata.org/entity/Q42613239,8,Q42613239
http://www.wikidata.org/entity/Q42619282,37,Q42619282
http://www.wikidata.org/entity/Q42643444,12,Q42643444
http://www.wikidata.org/entity/Q42661374,18,Q42661374
http://www.wikidata.org/entity/Q42690972,11,Q42690972
http://www.wikidata.org/entity/Q42692874,6,Q42692874
http://www.wikidata.org/entity/Q42723618,11,Q42723618
http://www.wikidata.org/entity/Q42744322,282,Q42744322
http://www.wikidata.org/entity/Q42752243,8,Q42752243
http://www.wikidata.org/entity/Q42855995,45,Q42855995
http://www.wikidata.org/entity/Q42880958,42,Q42880958
http://www.wikidata.org/entity/Q42884126,6,Q42884126
http://www.wikidata.org/entity/Q42889208,23,Q42889208
http://www.wikidata.org/entity/Q42907216,27,Q42907216
http://www.wikidata.org/entity/Q42929138,39,Q42929138
http://www.wikidata.org/entity/Q42939539,12,Q42939539
http://www.wikidata.org/entity/Q43001876,24,Q43001876
http://www.wikidata.org/entity/Q43099869,36,Q43099869
http://www.wikidata.org/entity/Q43099500,12226,Q43099500
http://www.wikidata.org/entity/Q43100730,15,Q43100730
http://www.wikidata.org/entity/Q43148525,10,Q43148525
http://www.wikidata.org/entity/Q43168028,58,Q43168028
http://www.wikidata.org/entity/Q43185013,8,Q43185013
http://www.wikidata.org/entity/Q43227691,11,Q43227691
http://www.wikidata.org/entity/Q43228718,15,Q43228718
http://www.wikidata.org/entity/Q43265747,10,Q43265747
http://www.wikidata.org/entity/Q43281973,10,Q43281973
http://www.wikidata.org/entity/Q43303440,100,Q43303440
http://www.wikidata.org/entity/Q43304119,80,Q43304119
http://www.wikidata.org/entity/Q43305660,71,Q43305660
http://www.wikidata.org/entity/Q43307012,8,Q43307012
http://www.wikidata.org/entity/Q43371084,31,Q43371084
http://www.wikidata.org/entity/Q43371093,11,Q43371093
http://www.wikidata.org/entity/Q43389550,10,Q43389550
http://www.wikidata.org/entity/Q43394491,88,Q43394491
http://www.wikidata.org/entity/Q43397044,27,Q43397044
http://www.wikidata.org/entity/Q43445087,18,Q43445087
http://www.wikidata.org/entity/Q43514341,12,Q43514341
http://www.wikidata.org/entity/Q43544041,8,Q43544041
http://www.wikidata.org/entity/Q43546017,7,Q43546017
http://www.wikidata.org/entity/Q43548791,168,Q43548791
http://www.wikidata.org/entity/Q43554495,11,Q43554495
http://www.wikidata.org/entity/Q43570203,11,Q43570203
http://www.wikidata.org/entity/Q43637515,12,Q43637515
http://www.wikidata.org/entity/Q43639983,73,Q43639983
http://www.wikidata.org/entity/Q43675388,28,Q43675388
http://www.wikidata.org/entity/Q43694649,45,Q43694649
http://www.wikidata.org/entity/Q43767888,15,Q43767888
http://www.wikidata.org/entity/Q43791141,31,Q43791141
http://www.wikidata.org/entity/Q43791339,65,Q43791339
http://www.wikidata.org/entity/Q43792361,10,Q43792361
http://www.wikidata.org/entity/Q43831109,9,Q43831109
http://www.wikidata.org/entity/Q43898142,12,Q43898142
http://www.wikidata.org/entity/Q43957010,34,Q43957010
http://www.wikidata.org/entity/Q44005284,13,Q44005284
http://www.wikidata.org/entity/Q44180928,12,Q44180928
http://www.wikidata.org/entity/Q44188331,10,Q44188331
http://www.wikidata.org/entity/Q44223635,8,Q44223635
http://www.wikidata.org/entity/Q44234152,25,Q44234152
http://www.wikidata.org/entity/Q44285546,6,Q44285546
http://www.wikidata.org/entity/Q44320653,8,Q44320653
http://www.wikidata.org/entity/Q44396585,11,Q44396585
http://www.wikidata.org/entity/Q44409287,24,Q44409287
http://www.wikidata.org/entity/Q44476427,17,Q44476427
http://www.wikidata.org/entity/Q44481679,22,Q44481679
http://www.wikidata.org/entity/Q44490398,9,Q44490398
http://www.wikidata.org/entity/Q44491547,9,Q44491547
http://www.wikidata.org/entity/Q44529188,282,Q44529188
http://www.wikidata.org/entity/Q44575957,26,Q44575957
http://www.wikidata.org/entity/Q44593840,62,Q44593840
http://www.wikidata.org/entity/Q44597997,10,Q44597997
http://www.wikidata.org/entity/Q44601380,9,Q44601380
http://www.wikidata.org/entity/Q44606775,65,Q44606775
http://www.wikidata.org/entity/Q44665457,17,Q44665457
http://www.wikidata.org/entity/Q44665966,62,Q44665966
http://www.wikidata.org/entity/Q44667495,16,Q44667495
http://www.wikidata.org/entity/Q44702685,22,Q44702685
http://www.wikidata.org/entity/Q44710774,43,Q44710774
http://www.wikidata.org/entity/Q44796387,40,Q44796387
http://www.wikidata.org/entity/Q44847669,70,Q44847669
http://www.wikidata.org/entity/Q44851035,8,Q44851035
http://www.wikidata.org/entity/Q44896819,27,Q44896819
http://www.wikidata.org/entity/Q44932569,6,Q44932569
http://www.wikidata.org/entity/Q45043950,6,Q45043950
http://www.wikidata.org/entity/Q45045176,9,Q45045176
http://www.wikidata.org/entity/Q45047069,33,Q45047069
http://www.wikidata.org/entity/Q45053817,33,Q45053817
http://www.wikidata.org/entity/Q45103187,21,Q45103187
http://www.wikidata.org/entity/Q45107320,12,Q45107320
http://www.wikidata.org/entity/Q45107780,16,Q45107780
http://www.wikidata.org/entity/Q45182324,52,Q45182324
http://www.wikidata.org/entity/Q45242174,355,Q45242174
http://www.wikidata.org/entity/Q45296117,16,Q45296117
http://www.wikidata.org/entity/Q45308090,6,Q45308090
http://www.wikidata.org/entity/Q45311841,6,Q45311841
http://www.wikidata.org/entity/Q45312863,7,Q45312863
http://www.wikidata.org/entity/Q45386330,7,Q45386330
http://www.wikidata.org/entity/Q45400320,18,Q45400320
http://www.wikidata.org/entity/Q45589916,7,Q45589916
http://www.wikidata.org/entity/Q45738142,6,Q45738142
http://www.wikidata.org/entity/Q45753703,36,Q45753703
http://www.wikidata.org/entity/Q45754521,141,Q45754521
http://www.wikidata.org/entity/Q45754653,154,Q45754653
http://www.wikidata.org/entity/Q45787211,13,Q45787211
http://www.wikidata.org/entity/Q45852229,11,Q45852229
http://www.wikidata.org/entity/Q45897039,26,Q45897039
http://www.wikidata.org/entity/Q45897634,216,Q45897634
http://www.wikidata.org/entity/Q45899034,18,Q45899034
http://www.wikidata.org/entity/Q45899305,6,Q45899305
http://www.wikidata.org/entity/Q45908689,353,Q45908689
http://www.wikidata.org/entity/Q45971958,9,Q45971958
http://www.wikidata.org/entity/Q46022688,16,Q46022688
http://www.wikidata.org/entity/Q46100661,22,Q46100661
http://www.wikidata.org/entity/Q46112269,49,Q46112269
http://www.wikidata.org/entity/Q46122817,80,Q46122817
http://www.wikidata.org/entity/Q46122855,12,Q46122855
http://www.wikidata.org/entity/Q46135307,9463,Q46135307
http://www.wikidata.org/entity/Q46190676,25038,Q46190676
http://www.wikidata.org/entity/Q46195901,1800,Q46195901
http://www.wikidata.org/entity/Q46204141,9,Q46204141
http://www.wikidata.org/entity/Q46205284,11,Q46205284
http://www.wikidata.org/entity/Q46219689,8,Q46219689
http://www.wikidata.org/entity/Q46221259,24,Q46221259
http://www.wikidata.org/entity/Q46224856,66,Q46224856
http://www.wikidata.org/entity/Q46246642,9,Q46246642
http://www.wikidata.org/entity/Q46275839,26,Q46275839
http://www.wikidata.org/entity/Q46327975,31,Q46327975
http://www.wikidata.org/entity/Q46329023,26,Q46329023
http://www.wikidata.org/entity/Q46351685,403,Q46351685
http://www.wikidata.org/entity/Q46353664,26,Q46353664
http://www.wikidata.org/entity/Q46355797,62,Q46355797
http://www.wikidata.org/entity/Q46398483,28,Q46398483
http://www.wikidata.org/entity/Q46398795,9,Q46398795
http://www.wikidata.org/entity/Q46552697,11,Q46552697
http://www.wikidata.org/entity/Q46582859,10,Q46582859
http://www.wikidata.org/entity/Q46614560,12,Q46614560
http://www.wikidata.org/entity/Q46622804,10,Q46622804
http://www.wikidata.org/entity/Q46641179,6,Q46641179
http://www.wikidata.org/entity/Q46735024,9,Q46735024
http://www.wikidata.org/entity/Q46865913,700,Q46865913
http://www.wikidata.org/entity/Q46895781,19,Q46895781
http://www.wikidata.org/entity/Q46937934,6,Q46937934
http://www.wikidata.org/entity/Q46995757,6,Q46995757
http://www.wikidata.org/entity/Q46996497,11,Q46996497
http://www.wikidata.org/entity/Q46997958,157,Q46997958
http://www.wikidata.org/entity/Q46999258,21,Q46999258
http://www.wikidata.org/entity/Q46999879,425,Q46999879
http://www.wikidata.org/entity/Q47000326,104,Q47000326
http://www.wikidata.org/entity/Q47000422,9,Q47000422
http://www.wikidata.org/entity/Q47000599,16,Q47000599
http://www.wikidata.org/entity/Q47003909,8,Q47003909
http://www.wikidata.org/entity/Q47006441,7,Q47006441
http://www.wikidata.org/entity/Q47006607,7,Q47006607
http://www.wikidata.org/entity/Q47007890,6,Q47007890
http://www.wikidata.org/entity/Q47008262,11,Q47008262
http://www.wikidata.org/entity/Q47008459,15,Q47008459
http://www.wikidata.org/entity/Q47009508,45,Q47009508
http://www.wikidata.org/entity/Q47011800,6,Q47011800
http://www.wikidata.org/entity/Q47012103,17,Q47012103
http://www.wikidata.org/entity/Q47012427,10,Q47012427
http://www.wikidata.org/entity/Q47015876,9,Q47015876
http://www.wikidata.org/entity/Q47018478,3007,Q47018478
http://www.wikidata.org/entity/Q47018901,174,Q47018901
http://www.wikidata.org/entity/Q47034857,18,Q47034857
http://www.wikidata.org/entity/Q47034896,12,Q47034896
http://www.wikidata.org/entity/Q47036812,12,Q47036812
http://www.wikidata.org/entity/Q47068418,10,Q47068418
http://www.wikidata.org/entity/Q47075851,55,Q47075851
http://www.wikidata.org/entity/Q47087302,12,Q47087302
http://www.wikidata.org/entity/Q47089371,11,Q47089371
http://www.wikidata.org/entity/Q47090541,12,Q47090541
http://www.wikidata.org/entity/Q47092120,26,Q47092120
http://www.wikidata.org/entity/Q47092703,6,Q47092703
http://www.wikidata.org/entity/Q47103999,36,Q47103999
http://www.wikidata.org/entity/Q47105819,12,Q47105819
http://www.wikidata.org/entity/Q47114558,110,Q47114558
http://www.wikidata.org/entity/Q47123453,225,Q47123453
http://www.wikidata.org/entity/Q47126552,484,Q47126552
http://www.wikidata.org/entity/Q47150325,6881,Q47150325
http://www.wikidata.org/entity/Q47152061,14,Q47152061
http://www.wikidata.org/entity/Q47154513,564,Q47154513
http://www.wikidata.org/entity/Q47163308,17,Q47163308
http://www.wikidata.org/entity/Q47164206,366,Q47164206
http://www.wikidata.org/entity/Q47164464,371,Q47164464
http://www.wikidata.org/entity/Q47170566,13,Q47170566
http://www.wikidata.org/entity/Q47252234,30,Q47252234
http://www.wikidata.org/entity/Q47258130,36,Q47258130
http://www.wikidata.org/entity/Q47279819,27,Q47279819
http://www.wikidata.org/entity/Q47294933,22,Q47294933
http://www.wikidata.org/entity/Q47294999,11,Q47294999
http://www.wikidata.org/entity/Q47311391,6,Q47311391
http://www.wikidata.org/entity/Q47320699,29,Q47320699
http://www.wikidata.org/entity/Q47320775,6,Q47320775
http://www.wikidata.org/entity/Q47320814,6,Q47320814
http://www.wikidata.org/entity/Q47325202,7,Q47325202
http://www.wikidata.org/entity/Q47326153,11,Q47326153
http://www.wikidata.org/entity/Q47328627,12,Q47328627
http://www.wikidata.org/entity/Q47342761,6,Q47342761
http://www.wikidata.org/entity/Q47345468,13954,Q47345468
http://www.wikidata.org/entity/Q47358534,379,Q47358534
http://www.wikidata.org/entity/Q47382471,36,Q47382471
http://www.wikidata.org/entity/Q47403752,73,Q47403752
http://www.wikidata.org/entity/Q47405126,21,Q47405126
http://www.wikidata.org/entity/Q47443726,1239,Q47443726
http://www.wikidata.org/entity/Q47450686,17,Q47450686
http://www.wikidata.org/entity/Q47450979,24,Q47450979
http://www.wikidata.org/entity/Q47451002,13,Q47451002
http://www.wikidata.org/entity/Q47454928,19,Q47454928
http://www.wikidata.org/entity/Q47454933,22,Q47454933
http://www.wikidata.org/entity/Q47454980,40,Q47454980
http://www.wikidata.org/entity/Q47455017,57,Q47455017
http://www.wikidata.org/entity/Q47455500,44,Q47455500
http://www.wikidata.org/entity/Q47455701,51,Q47455701
http://www.wikidata.org/entity/Q47455759,14,Q47455759
http://www.wikidata.org/entity/Q47456033,47,Q47456033
http://www.wikidata.org/entity/Q47459169,7,Q47459169
http://www.wikidata.org/entity/Q47460286,105,Q47460286
http://www.wikidata.org/entity/Q47460393,70,Q47460393
